Carrier,ID ,Search Ring Name ID,Block,Lot,Zoning District,Hight and Bulk District,Type of Building,Preference (1-7),Type of Consumer Services,Type of Consumer Products,Number of Antennas,Location of BTS,Type of Technology,Radio Frequency Range (Megahertz),Power Output of Equipment (Watts),Height to Top of Antenna,Name of Community Liason,Phone Number of Community Liason,Comments,Location 1
Clearwire,CA-SFO4152a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7745', 'needs_recoding': False, 'human_address': '{""address"":""763 38th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.498'}"
Clearwire,CA-SFO4153a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7753', 'needs_recoding': False, 'human_address': '{""address"":""661 20th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.479'}"
Clearwire,CA-SFO4155a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7838', 'needs_recoding': False, 'human_address': '{""address"":""Across 6310 California St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.485'}"
Clearwire,CA-SFO4205,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.737812', 'needs_recoding': False, 'human_address': '{""address"":""1355 Quint St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.395791'}"
Clearwire,CA-SFO4207,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.74964', 'needs_recoding': False, 'human_address': '{""address"":""1963 Ceser Chavez St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.39682'}"
Clearwire,CA-SFO4210,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.737512', 'needs_recoding': False, 'human_address': '{""address"":""1701 La Salle Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.390663'}"
Clearwire,CA-SFO4211,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.732963', 'needs_recoding': False, 'human_address': '{""address"":""1765 Newhall St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.394485'}"
Clearwire,CA-SFO4212,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.743453', 'needs_recoding': False, 'human_address': '{""address"":""311 Phelps Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.387935'}"
Clearwire,CA-SFO4218,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71994', 'needs_recoding': False, 'human_address': '{""address"":""515 Arch St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.46723'}"
Clearwire,CA-SFO4219,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71793', 'needs_recoding': False, 'human_address': '{""address"":""720 Shields St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.4693'}"
Clearwire,CA-SFO4220,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.70931', 'needs_recoding': False, 'human_address': '{""address"":""20 Rhine St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.46082'}"
Clearwire,CA-SFO4222,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.709146', 'needs_recoding': False, 'human_address': '{""address"":""48 Niantic Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.468368'}"
Clearwire,CA-SFO4223,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.713089', 'needs_recoding': False, 'human_address': '{""address"":""84 Arleta Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.404354'}"
Clearwire,CA-SFO4224,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.70879', 'needs_recoding': False, 'human_address': '{""address"":""50 Oliver St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45017'}"
Clearwire,CA-SFO4225,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71413', 'needs_recoding': False, 'human_address': '{""address"":""80 Farallones St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45528'}"
Clearwire,CA-SFO4226,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71702', 'needs_recoding': False, 'human_address': '{""address"":""144 Lakeview Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45178'}"
Clearwire,CA-SFO4228,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.70875', 'needs_recoding': False, 'human_address': '{""address"":""328 Baltimore St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43786'}"
Clearwire,CA-SFO4229,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71145', 'needs_recoding': False, 'human_address': '{""address"":""644 Morse St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.44506'}"
Clearwire,CA-SFO4230,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71205', 'needs_recoding': False, 'human_address': '{""address"":""1194 Naples St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43782'}"
Clearwire,CA-SFO4231,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.716', 'needs_recoding': False, 'human_address': '{""address"":""94 Mt Vernon Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.44438'}"
Clearwire,CA-SFO4232,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71597', 'needs_recoding': False, 'human_address': '{""address"":""950 Geneva Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.44039'}"
Clearwire,CA-SFO4233,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.719729', 'needs_recoding': False, 'human_address': '{""address"":""150 Prague St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.426696'}"
Clearwire,CA-SFO4234,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.718731', 'needs_recoding': False, 'human_address': '{""address"":""34 Bannock St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.442401'}"
Clearwire,CA-SFO4235,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.721664', 'needs_recoding': False, 'human_address': '{""address"":""419 Lisbon St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433774'}"
Clearwire,CA-SFO4236,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.718936', 'needs_recoding': False, 'human_address': '{""address"":""643 Edinburgh St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43367'}"
Clearwire,CA-SFO4237,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.725369', 'needs_recoding': False, 'human_address': '{""address"":""189 Santa Ynez Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.441477'}"
Clearwire,CA-SFO4238,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.72742', 'needs_recoding': False, 'human_address': '{""address"":""53 Marston Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.4456'}"
Clearwire,CA-SFO4239,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.73227', 'needs_recoding': False, 'human_address': '{""address"":""729 Joost Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45193'}"
Clearwire,CA-SFO4241,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.72911', 'needs_recoding': False, 'human_address': '{""address"":""378 Staples Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45073'}"
Clearwire,CA-SFO4242,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.72409', 'needs_recoding': False, 'human_address': '{""address"":""433 Amherst St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415177'}"
Clearwire,CA-SFO4245,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.722277', 'needs_recoding': False, 'human_address': '{""address"":""655 Dwight St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.408635'}"
Clearwire,CA-SFO4247,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.731346', 'needs_recoding': False, 'human_address': '{""address"":""43 Brussels St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.407239'}"
Clearwire,CA-SFO4248,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.727836', 'needs_recoding': False, 'human_address': '{""address"":""18 Athens St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.423866'}"
Clearwire,CA-SFO4249,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.725045', 'needs_recoding': False, 'human_address': '{""address"":""812 Peru St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.423375'}"
Clearwire,CA-SFO4250,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.719803', 'needs_recoding': False, 'human_address': '{""address"":""863 Colby St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41012'}"
Clearwire,CA-SFO4252,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.741694', 'needs_recoding': False, 'human_address': '{""address"":""199 Powhattan Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415676'}"
Clearwire,CA-SFO4253,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.735659', 'needs_recoding': False, 'human_address': '{""address"":""615 Banks St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.412931'}"
Clearwire,CA-SFO4254,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.73902', 'needs_recoding': False, 'human_address': '{""address"":""249 Nevada St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411393'}"
Clearwire,CA-SFO4255,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.717225', 'needs_recoding': False, 'human_address': '{""address"":""1206 Brussels St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.401565'}"
Clearwire,CA-SFO4256,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.73612', 'needs_recoding': False, 'human_address': '{""address"":""11 Sherwood CT"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.453701'}"
Clearwire,CA-SFO4257,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.7365', 'needs_recoding': False, 'human_address': '{""address"":""325 Bella Vista Way"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.451929'}"
Clearwire,CA-SFO4258,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.73387', 'needs_recoding': False, 'human_address': '{""address"":""60 Melrose Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.44326'}"
Clearwire,CA-SFO4259,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.7364', 'needs_recoding': False, 'human_address': '{""address"":""136 Stanford Heights"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.44994'}"
Clearwire,CA-SFO4262,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71604', 'needs_recoding': False, 'human_address': '{""address"":""60 Monticello St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.47063'}"
Clearwire,CA-SFO4263,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71344', 'needs_recoding': False, 'human_address': '{""address"":""50 Vernon St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.46794'}"
Clearwire,CA-SFO4264,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71919', 'needs_recoding': False, 'human_address': '{""address"":""59 Miramar Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.458222'}"
Clearwire,CA-SFO4265,,,,,,UT-Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,New - Site was not on Oct. 2013 list,"{'latitude': '37.71667', 'needs_recoding': False, 'human_address': '{""address"":""36 Montana St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45486'}"
