Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales
8625,PS2,Racing,0.08,0.06,0.0,0.02
8626,PSP,Fighting,0.14,0.0,0.0,0.01
8627,PS,Sports,0.09,0.06,0.0,0.01
8628,DS,Action,0.15,0.0,0.0,0.01
8629,X360,Action,0.09,0.05,0.0,0.01
8630,PS,Sports,0.09,0.06,0.0,0.01
8631,Wii,Action,0.15,0.0,0.0,0.01
8632,X360,Misc,0.13,0.02,0.0,0.01
8633,DS,Action,0.0,0.14,0.0,0.02
8634,PS3,Fighting,0.05,0.0,0.09,0.01
8635,PS,Sports,0.0,0.0,0.15,0.01
8636,SAT,Adventure,0.0,0.0,0.16,0.0
8637,DS,Misc,0.12,0.03,0.0,0.01
8638,Wii,Strategy,0.11,0.02,0.02,0.01
8639,PSV,Adventure,0.02,0.09,0.0,0.04
8640,GBA,Racing,0.09,0.03,0.04,0.0
8641,SNES,Fighting,0.0,0.0,0.16,0.0
8642,PS3,Sports,0.11,0.03,0.0,0.02
8643,GBA,Racing,0.11,0.04,0.0,0.0
8644,PS,Racing,0.0,0.0,0.15,0.01
8645,DS,Misc,0.14,0.01,0.0,0.01
8646,GBA,Puzzle,0.0,0.0,0.15,0.0
8647,DS,Misc,0.14,0.01,0.0,0.01
8648,WiiU,Action,0.07,0.07,0.0,0.01
8649,Wii,Adventure,0.15,0.0,0.0,0.01
8650,Wii,Misc,0.1,0.04,0.0,0.01
8651,DS,Sports,0.15,0.0,0.0,0.01
8652,PSP,Sports,0.0,0.0,0.16,0.0
8653,Wii,Sports,0.15,0.0,0.0,0.01
8654,PC,Shooter,0.0,0.13,0.0,0.03
8655,DS,Misc,0.15,0.0,0.0,0.01
8656,PS3,Misc,0.04,0.09,0.0,0.03
8657,GBA,Action,0.11,0.04,0.0,0.0
8658,PS3,Role-Playing,0.04,0.03,0.08,0.01
8659,PS4,Adventure,0.0,0.0,0.16,0.0
8660,PS,Misc,0.0,0.0,0.15,0.01
8661,X360,Sports,0.15,0.0,0.0,0.01
8662,PS,Sports,0.09,0.06,0.0,0.01
8663,X360,Action,0.1,0.04,0.0,0.01
8664,PS,Fighting,0.01,0.01,0.13,0.01
8665,PS2,Shooter,0.08,0.06,0.0,0.02
8666,DS,Puzzle,0.13,0.0,0.01,0.01
8667,PSP,Misc,0.11,0.03,0.0,0.02
8668,Wii,Adventure,0.14,0.0,0.0,0.01
8669,PS,Shooter,0.0,0.0,0.15,0.01
8670,PSP,Strategy,0.0,0.0,0.16,0.0
8671,GC,Sports,0.12,0.03,0.0,0.0
8672,DS,Adventure,0.14,0.01,0.0,0.01
8673,XOne,Strategy,0.11,0.04,0.0,0.01
8674,Wii,Sports,0.15,0.0,0.0,0.01
8675,PS4,Fighting,0.1,0.0,0.04,0.02
8676,Wii,Misc,0.14,0.0,0.0,0.01
8677,DS,Misc,0.14,0.01,0.0,0.01
8678,3DS,Role-Playing,0.03,0.0,0.12,0.0
8679,PC,Racing,0.0,0.13,0.0,0.03
8680,3DS,Misc,0.0,0.0,0.16,0.0
8681,X360,Simulation,0.11,0.04,0.0,0.01
8682,DS,Action,0.15,0.0,0.0,0.01
8683,Wii,Action,0.12,0.02,0.0,0.01
8684,GBA,Racing,0.11,0.04,0.0,0.0
8685,XB,Shooter,0.12,0.03,0.0,0.01
8686,PS,Racing,0.09,0.06,0.0,0.01
8687,DS,Puzzle,0.1,0.02,0.03,0.01
8688,GC,Sports,0.12,0.03,0.0,0.0
8689,PS2,Fighting,0.06,0.05,0.04,0.02
8690,XB,Sports,0.12,0.03,0.0,0.01
8691,PSP,Sports,0.0,0.0,0.16,0.0
8692,PSP,Shooter,0.14,0.0,0.0,0.01
8693,PS2,Shooter,0.08,0.06,0.0,0.02
8694,XOne,Adventure,0.08,0.06,0.0,0.01
8695,PSP,Role-Playing,0.0,0.0,0.16,0.0
8696,Wii,Puzzle,0.13,0.01,0.0,0.01
8697,Wii,Misc,0.14,0.0,0.0,0.01
8698,3DS,Role-Playing,0.0,0.0,0.16,0.0
8699,PS,Action,0.09,0.06,0.0,0.01
8700,PC,Action,0.03,0.1,0.0,0.03
8701,PS3,Action,0.07,0.06,0.0,0.02
8702,PS3,Misc,0.0,0.0,0.16,0.0
8703,DS,Action,0.14,0.0,0.0,0.01
8704,DS,Simulation,0.15,0.0,0.0,0.01
8705,PS2,Misc,0.08,0.06,0.0,0.02
8706,3DS,Action,0.0,0.0,0.16,0.0
8707,DS,Action,0.14,0.0,0.0,0.01
8708,X360,Action,0.07,0.02,0.06,0.01
8709,X360,Action,0.15,0.0,0.0,0.01
8710,GBA,Action,0.11,0.04,0.0,0.0
8711,DS,Puzzle,0.13,0.01,0.0,0.01
8712,PS4,Platform,0.06,0.07,0.0,0.02
8713,PS,Racing,0.09,0.06,0.0,0.01
8714,PS,Action,0.09,0.06,0.0,0.01
8715,Wii,Sports,0.05,0.09,0.0,0.02
8716,DS,Action,0.14,0.01,0.0,0.01
8717,GBA,Sports,0.11,0.04,0.0,0.0
8718,PS,Racing,0.09,0.06,0.0,0.01
8719,PS,Misc,0.02,0.01,0.12,0.01
8720,PS,Racing,0.09,0.06,0.0,0.01
8721,DS,Fighting,0.12,0.02,0.0,0.01
8722,Wii,Simulation,0.15,0.0,0.0,0.01
8723,GBA,Fighting,0.11,0.04,0.0,0.0
8724,PS,Racing,0.0,0.0,0.14,0.01
8725,X360,Sports,0.11,0.02,0.01,0.01
8726,PS2,Racing,0.08,0.06,0.0,0.02
8727,PC,Shooter,0.04,0.08,0.0,0.03
8728,X360,Platform,0.1,0.04,0.0,0.01
8729,PS2,Shooter,0.08,0.06,0.0,0.02
8730,DS,Racing,0.13,0.02,0.0,0.01
8731,3DS,Adventure,0.07,0.07,0.0,0.02
8732,PS3,Action,0.08,0.05,0.0,0.02
8733,PSP,Puzzle,0.14,0.0,0.0,0.01
8734,PS2,Misc,0.08,0.06,0.0,0.02
8735,DS,Puzzle,0.14,0.01,0.0,0.01
8736,X360,Action,0.14,0.0,0.0,0.01
8737,DS,Shooter,0.12,0.01,0.01,0.01
8738,GC,Racing,0.12,0.03,0.0,0.0
8739,PS2,Racing,0.08,0.06,0.0,0.02
8740,PS3,Sports,0.14,0.0,0.0,0.01
8741,DS,Role-Playing,0.0,0.0,0.15,0.0
8742,PS2,Role-Playing,0.08,0.06,0.0,0.02
8743,XB,Platform,0.12,0.03,0.0,0.01
8744,X360,Strategy,0.11,0.03,0.0,0.01
8745,PS3,Sports,0.13,0.01,0.0,0.01
8746,PSP,Sports,0.07,0.06,0.0,0.03
8747,GC,Platform,0.12,0.03,0.0,0.0
8748,PC,Adventure,0.0,0.13,0.0,0.03
8749,3DS,Simulation,0.12,0.02,0.0,0.01
8750,GC,Sports,0.12,0.03,0.0,0.0
8751,GC,Sports,0.12,0.03,0.0,0.0
8752,GC,Racing,0.12,0.03,0.0,0.0
8753,XOne,Sports,0.13,0.01,0.0,0.02
8754,DS,Puzzle,0.0,0.14,0.0,0.02
8755,X360,Action,0.07,0.06,0.01,0.01
8756,PS2,Role-Playing,0.08,0.06,0.0,0.02
8757,X360,Racing,0.14,0.01,0.0,0.01
8758,PS,Misc,0.09,0.06,0.0,0.01
8759,2600,Puzzle,0.14,0.01,0.0,0.0
8760,2600,Action,0.14,0.01,0.0,0.0
8761,SAT,Puzzle,0.0,0.0,0.15,0.0
8762,2600,Sports,0.14,0.01,0.0,0.0
8763,PSP,Sports,0.0,0.0,0.15,0.0
8764,3DS,Action,0.05,0.09,0.0,0.02
8765,XB,Racing,0.11,0.03,0.0,0.01
8766,DS,Action,0.12,0.02,0.0,0.01
8767,PS3,Action,0.05,0.06,0.02,0.02
8768,DS,Simulation,0.13,0.01,0.0,0.01
8769,XB,Strategy,0.11,0.03,0.0,0.01
8770,XOne,Action,0.07,0.07,0.0,0.01
8771,XB,Action,0.11,0.03,0.0,0.01
8772,GBA,Misc,0.11,0.04,0.0,0.0
8773,PSP,Fighting,0.14,0.0,0.0,0.01
8774,GC,Platform,0.12,0.03,0.0,0.0
8775,PS,Racing,0.09,0.06,0.0,0.01
8776,Wii,Action,0.11,0.0,0.04,0.01
8777,X360,Shooter,0.12,0.01,0.02,0.01
8778,PS2,Racing,0.07,0.06,0.0,0.02
8779,PS2,Sports,0.07,0.06,0.0,0.02
8780,PS2,Misc,0.07,0.06,0.0,0.02
8781,DS,Strategy,0.08,0.01,0.05,0.01
8782,Wii,Shooter,0.14,0.0,0.0,0.01
8783,GC,Shooter,0.12,0.03,0.0,0.0
8784,Wii,Simulation,0.13,0.01,0.0,0.01
8785,PSP,Adventure,0.0,0.0,0.15,0.0
8786,DS,Platform,0.13,0.01,0.0,0.01
8787,PS2,Sports,0.0,0.0,0.15,0.0
8788,PS3,Simulation,0.1,0.03,0.0,0.02
8789,DS,Racing,0.14,0.0,0.0,0.01
8790,X360,Action,0.12,0.02,0.0,0.01
8791,SAT,Strategy,0.0,0.0,0.15,0.0
8792,PS3,Role-Playing,0.07,0.02,0.06,0.01
8793,GC,Platform,0.12,0.03,0.0,0.0
8794,DS,Action,0.13,0.01,0.0,0.01
8795,PC,Action,0.07,0.06,0.0,0.02
8796,PS2,Action,0.05,0.02,0.0,0.08
8797,DS,Puzzle,0.0,0.14,0.0,0.01
8798,Wii,Sports,0.14,0.0,0.0,0.01
8799,PS2,Sports,0.05,0.04,0.05,0.01
8800,GBA,Adventure,0.11,0.04,0.0,0.0
8801,3DS,Misc,0.0,0.0,0.15,0.0
8802,DS,Sports,0.14,0.0,0.0,0.01
8803,3DS,Platform,0.08,0.02,0.04,0.01
8804,PS,Action,0.08,0.06,0.0,0.01
8805,Wii,Sports,0.14,0.0,0.0,0.01
8806,PS3,Action,0.07,0.06,0.0,0.02
8807,PS3,Action,0.12,0.02,0.0,0.02
8808,Wii,Shooter,0.12,0.01,0.0,0.01
8809,DS,Action,0.11,0.03,0.0,0.01
8810,PSP,Action,0.0,0.0,0.15,0.0
8811,SAT,Fighting,0.0,0.0,0.15,0.0
8812,SNES,Role-Playing,0.0,0.0,0.15,0.0
8813,PSV,Action,0.0,0.0,0.15,0.0
8814,GBA,Action,0.11,0.04,0.0,0.0
8815,Wii,Puzzle,0.14,0.0,0.0,0.01
8816,GC,Action,0.12,0.03,0.0,0.0
8817,XB,Sports,0.11,0.03,0.0,0.01
8818,XB,Shooter,0.11,0.03,0.0,0.01
8819,PS,Adventure,0.0,0.0,0.14,0.01
8820,GC,Action,0.12,0.03,0.0,0.0
8821,PSP,Role-Playing,0.14,0.0,0.0,0.01
8822,DS,Puzzle,0.09,0.04,0.0,0.01
8823,PS3,Sports,0.12,0.02,0.0,0.02
8824,PC,Simulation,0.05,0.08,0.0,0.02
8825,X360,Action,0.08,0.05,0.0,0.01
8826,GC,Platform,0.12,0.03,0.0,0.0
8827,DS,Misc,0.14,0.0,0.0,0.01
8828,PS,Sports,0.08,0.06,0.0,0.01
8829,DS,Misc,0.14,0.0,0.0,0.01
8830,XB,Fighting,0.11,0.03,0.0,0.01
8831,X360,Role-Playing,0.13,0.0,0.01,0.01
8832,PSP,Adventure,0.0,0.0,0.15,0.0
8833,XB,Shooter,0.11,0.03,0.0,0.01
8834,PS2,Adventure,0.07,0.06,0.0,0.02
8835,PSV,Role-Playing,0.08,0.0,0.04,0.02
8836,SNES,Sports,0.0,0.0,0.15,0.0
8837,PS2,Sports,0.07,0.06,0.0,0.02
8838,X360,Shooter,0.06,0.04,0.05,0.01
8839,Wii,Action,0.13,0.01,0.0,0.01
8840,Wii,Misc,0.14,0.0,0.0,0.01
8841,PS3,Shooter,0.07,0.06,0.0,0.02
8842,PS2,Fighting,0.07,0.06,0.0,0.02
8843,PS3,Sports,0.14,0.0,0.0,0.01
8844,PS2,Role-Playing,0.07,0.06,0.0,0.02
8845,PS4,Fighting,0.0,0.09,0.04,0.02
8846,PC,Action,0.0,0.13,0.0,0.02
8847,3DS,Action,0.04,0.07,0.03,0.01
8848,PS3,Action,0.0,0.0,0.15,0.0
8849,XOne,Misc,0.11,0.03,0.0,0.01
8850,GBA,Misc,0.11,0.04,0.0,0.0
8851,PS2,Racing,0.07,0.06,0.0,0.02
8852,PSV,Role-Playing,0.02,0.0,0.13,0.01
8853,GC,Simulation,0.12,0.03,0.0,0.0
8854,SAT,Sports,0.0,0.0,0.15,0.0
8855,PSP,Action,0.09,0.04,0.0,0.03
8856,PSV,Role-Playing,0.0,0.0,0.15,0.0
8857,PSP,Role-Playing,0.0,0.04,0.09,0.02
8858,3DS,Simulation,0.04,0.0,0.1,0.01
8859,GBA,Action,0.11,0.04,0.0,0.0
8860,PS2,Shooter,0.07,0.06,0.0,0.02
8861,PS2,Sports,0.07,0.06,0.0,0.02
8862,XOne,Platform,0.08,0.05,0.0,0.02
8863,N64,Sports,0.0,0.0,0.15,0.0
8864,N64,Platform,0.0,0.0,0.09,0.06
8865,N64,Adventure,0.12,0.03,0.0,0.0
8866,N64,Fighting,0.12,0.03,0.0,0.0
8867,PSV,Role-Playing,0.0,0.0,0.15,0.0
8868,GC,Sports,0.12,0.03,0.0,0.0
8869,Wii,Action,0.14,0.0,0.0,0.01
8870,DS,Simulation,0.14,0.0,0.0,0.01
8871,PS,Action,0.08,0.06,0.0,0.01
8872,XB,Fighting,0.11,0.03,0.0,0.01
8873,XB,Racing,0.11,0.03,0.0,0.01
8874,PSV,Role-Playing,0.02,0.03,0.08,0.02
8875,Wii,Adventure,0.13,0.01,0.0,0.01
8876,Wii,Sports,0.05,0.08,0.0,0.02
8877,SNES,Puzzle,0.0,0.0,0.15,0.0
8878,Wii,Action,0.14,0.0,0.0,0.01
8879,XB,Shooter,0.11,0.03,0.0,0.01
8880,Wii,Racing,0.13,0.0,0.0,0.01
8881,PS3,Shooter,0.12,0.02,0.0,0.01
8882,XB,Action,0.11,0.03,0.0,0.01
8883,PS3,Sports,0.0,0.0,0.15,0.0
8884,PS2,Shooter,0.07,0.06,0.0,0.02
8885,GC,Action,0.12,0.03,0.0,0.0
8886,DS,Puzzle,0.14,0.0,0.0,0.01
8887,Wii,Action,0.12,0.01,0.0,0.01
8888,X360,Misc,0.14,0.0,0.0,0.01
8889,PS,Strategy,0.08,0.06,0.0,0.01
8890,GBA,Sports,0.11,0.04,0.0,0.0
8891,XB,Action,0.11,0.03,0.0,0.01
8892,PS,Sports,0.0,0.0,0.14,0.01
8893,PS3,Sports,0.14,0.0,0.0,0.01
8894,Wii,Racing,0.1,0.04,0.0,0.01
8895,PS3,Action,0.0,0.0,0.15,0.0
8896,PS2,Racing,0.07,0.06,0.0,0.02
8897,GC,Action,0.11,0.03,0.0,0.0
8898,GBA,Misc,0.11,0.04,0.0,0.0
8899,X360,Simulation,0.06,0.01,0.07,0.01
8900,GC,Adventure,0.11,0.03,0.0,0.0
8901,PS2,Misc,0.07,0.06,0.0,0.02
8902,PS,Fighting,0.08,0.06,0.0,0.01
8903,Wii,Misc,0.14,0.0,0.0,0.01
8904,GBA,Fighting,0.11,0.04,0.0,0.0
8905,DS,Role-Playing,0.13,0.0,0.0,0.01
8906,SAT,Shooter,0.0,0.0,0.15,0.0
8907,DS,Racing,0.14,0.0,0.0,0.01
8908,PS4,Action,0.04,0.05,0.04,0.02
8909,Wii,Adventure,0.14,0.0,0.0,0.01
8910,GEN,Fighting,0.0,0.0,0.15,0.0
8911,PS3,Action,0.0,0.0,0.15,0.0
8912,PS2,Fighting,0.0,0.0,0.15,0.0
8913,PS,Sports,0.0,0.0,0.14,0.01
8914,DS,Puzzle,0.14,0.0,0.0,0.01
8915,DS,Sports,0.0,0.0,0.15,0.0
8916,Wii,Puzzle,0.13,0.01,0.0,0.01
8917,Wii,Sports,0.14,0.0,0.0,0.01
8918,DC,Adventure,0.0,0.0,0.15,0.0
8919,PS2,Sports,0.07,0.06,0.0,0.02
8920,XB,Misc,0.11,0.03,0.0,0.01
8921,PS2,Shooter,0.07,0.06,0.0,0.02
8922,GC,Action,0.11,0.03,0.0,0.0
8923,GC,Action,0.11,0.03,0.0,0.0
8924,PSP,Adventure,0.0,0.0,0.15,0.0
8925,Wii,Sports,0.14,0.0,0.0,0.01
8926,XB,Platform,0.11,0.04,0.0,0.01
8927,PSV,Adventure,0.1,0.0,0.01,0.03
8928,PSP,Simulation,0.07,0.02,0.05,0.02
8929,XB,Role-Playing,0.11,0.03,0.0,0.01
8930,PC,Racing,0.01,0.11,0.0,0.03
8931,XB,Sports,0.11,0.03,0.0,0.01
8932,DS,Misc,0.13,0.01,0.0,0.01
8933,X360,Action,0.08,0.06,0.0,0.01
8934,PSP,Misc,0.13,0.0,0.01,0.01
8935,PSP,Fighting,0.13,0.0,0.0,0.01
8936,X360,Sports,0.11,0.02,0.0,0.01
8937,GC,Action,0.11,0.03,0.0,0.0
8938,PS,Racing,0.08,0.06,0.0,0.01
8939,PS4,Action,0.0,0.0,0.15,0.0
8940,PSV,Racing,0.03,0.08,0.01,0.03
8941,PS,Platform,0.08,0.06,0.0,0.01
8942,PS,Strategy,0.0,0.0,0.14,0.01
8943,PS,Adventure,0.08,0.06,0.0,0.01
8944,XB,Platform,0.11,0.03,0.0,0.01
8945,PS2,Simulation,0.0,0.0,0.15,0.0
8946,DS,Action,0.15,0.0,0.0,0.0
8947,PSV,Adventure,0.09,0.0,0.03,0.03
8948,3DS,Action,0.0,0.0,0.15,0.0
8949,XOne,Role-Playing,0.08,0.06,0.0,0.01
8950,XB,Sports,0.11,0.03,0.0,0.01
8951,DS,Role-Playing,0.0,0.0,0.15,0.0
8952,GBA,Sports,0.0,0.0,0.14,0.0
8953,3DS,Platform,0.06,0.08,0.0,0.01
8954,X360,Action,0.09,0.04,0.0,0.01
8955,GBA,Shooter,0.11,0.04,0.0,0.0
8956,X360,Role-Playing,0.05,0.08,0.0,0.01
8957,PS,Adventure,0.08,0.06,0.0,0.01
8958,DS,Shooter,0.13,0.0,0.0,0.01
8959,XB,Misc,0.11,0.03,0.0,0.01
8960,PS,Role-Playing,0.0,0.0,0.14,0.01
8961,DS,Platform,0.0,0.0,0.15,0.0
8962,PC,Shooter,0.0,0.13,0.0,0.01
8963,PS3,Sports,0.13,0.0,0.0,0.01
8964,DS,Misc,0.0,0.0,0.15,0.0
8965,3DS,Misc,0.09,0.04,0.0,0.01
8966,Wii,Sports,0.12,0.02,0.0,0.01
8967,DS,Sports,0.14,0.0,0.0,0.01
8968,PS,Racing,0.08,0.06,0.0,0.01
8969,GBA,Misc,0.1,0.04,0.0,0.0
8970,GC,Shooter,0.11,0.03,0.0,0.0
8971,PS,Simulation,0.08,0.06,0.0,0.01
8972,X360,Action,0.11,0.02,0.0,0.01
8973,XB,Racing,0.11,0.03,0.0,0.01
8974,DS,Misc,0.14,0.0,0.0,0.01
8975,PSP,Role-Playing,0.0,0.0,0.15,0.0
8976,PS2,Racing,0.07,0.06,0.0,0.02
8977,PSP,Role-Playing,0.0,0.0,0.15,0.0
8978,DS,Misc,0.13,0.0,0.0,0.01
8979,PS2,Sports,0.07,0.06,0.0,0.02
8980,DS,Puzzle,0.07,0.06,0.0,0.01
8981,DS,Sports,0.13,0.0,0.0,0.01
8982,SAT,Fighting,0.0,0.0,0.15,0.0
8983,GBA,Misc,0.1,0.04,0.0,0.0
8984,GBA,Role-Playing,0.1,0.04,0.0,0.0
8985,X360,Racing,0.13,0.0,0.0,0.01
8986,Wii,Strategy,0.0,0.0,0.15,0.0
8987,DS,Misc,0.14,0.0,0.0,0.01
8988,XB,Fighting,0.11,0.03,0.0,0.01
8989,PS,Role-Playing,0.0,0.0,0.14,0.01
8990,PSV,Action,0.04,0.03,0.05,0.02
8991,DS,Action,0.0,0.13,0.0,0.02
8992,GBA,Action,0.1,0.04,0.0,0.0
8993,DS,Shooter,0.13,0.0,0.01,0.01
8994,GC,Sports,0.11,0.03,0.0,0.0
8995,DS,Role-Playing,0.0,0.0,0.14,0.0
8996,XB,Action,0.11,0.03,0.0,0.01
8997,PSP,Role-Playing,0.09,0.0,0.04,0.01
8998,PS2,Role-Playing,0.07,0.06,0.0,0.02
8999,PSP,Platform,0.12,0.01,0.0,0.02
9000,PS2,Adventure,0.07,0.06,0.0,0.02
9001,PS2,Fighting,0.07,0.06,0.0,0.02
9002,DS,Misc,0.02,0.0,0.13,0.0
9003,PSV,Action,0.03,0.03,0.07,0.02
9004,GBA,Sports,0.0,0.0,0.14,0.0
9005,XB,Racing,0.11,0.03,0.0,0.01
9006,GEN,Role-Playing,0.0,0.0,0.14,0.0
9007,DS,Platform,0.13,0.0,0.0,0.01
9008,PS,Puzzle,0.08,0.05,0.0,0.01
9009,3DS,Sports,0.0,0.0,0.14,0.0
9010,3DS,Action,0.1,0.03,0.0,0.01
9011,PSV,Role-Playing,0.07,0.03,0.02,0.03
9012,PS,Sports,0.08,0.05,0.0,0.01
9013,PS2,Shooter,0.07,0.06,0.0,0.02
9014,PS2,Action,0.07,0.06,0.0,0.02
9015,GB,Adventure,0.0,0.0,0.14,0.0
9016,SCD,Strategy,0.0,0.0,0.14,0.0
9017,GBA,Platform,0.1,0.04,0.0,0.0
9018,PS2,Action,0.07,0.06,0.0,0.02
9019,PS,Action,0.08,0.05,0.0,0.01
9020,Wii,Action,0.08,0.05,0.0,0.01
9021,DS,Simulation,0.13,0.0,0.0,0.01
9022,DS,Puzzle,0.13,0.0,0.0,0.01
9023,X360,Racing,0.12,0.02,0.0,0.01
9024,DS,Adventure,0.0,0.0,0.14,0.0
9025,PS2,Role-Playing,0.07,0.06,0.0,0.02
9026,Wii,Action,0.13,0.0,0.0,0.01
9027,GC,Action,0.11,0.03,0.0,0.0
9028,PS2,Action,0.11,0.0,0.0,0.03
9029,PS2,Platform,0.07,0.05,0.0,0.02
9030,DS,Role-Playing,0.0,0.0,0.14,0.0
9031,PS3,Action,0.0,0.0,0.14,0.0
9032,Wii,Misc,0.1,0.03,0.0,0.01
9033,PS,Racing,0.08,0.05,0.0,0.01
9034,XOne,Action,0.08,0.05,0.0,0.01
9035,GBA,Platform,0.1,0.04,0.0,0.0
9036,PSP,Action,0.11,0.02,0.0,0.02
9037,PC,Role-Playing,0.0,0.12,0.0,0.02
9038,DS,Puzzle,0.13,0.0,0.0,0.01
9039,PSV,Action,0.0,0.11,0.0,0.03
9040,PS,Fighting,0.08,0.05,0.0,0.01
9041,DS,Racing,0.09,0.04,0.0,0.01
9042,Wii,Misc,0.13,0.0,0.0,0.01
9043,PS2,Adventure,0.07,0.05,0.0,0.02
9044,DS,Action,0.12,0.01,0.0,0.01
9045,PS2,Adventure,0.07,0.05,0.0,0.02
9046,PS2,Role-Playing,0.07,0.05,0.0,0.02
9047,X360,Action,0.1,0.03,0.01,0.01
9048,PC,Shooter,0.0,0.12,0.0,0.03
9049,PS,Racing,0.08,0.05,0.0,0.01
9050,PSP,Action,0.0,0.0,0.14,0.0
9051,DS,Action,0.11,0.02,0.0,0.01
9052,GC,Simulation,0.0,0.0,0.14,0.0
9053,GBA,Misc,0.1,0.04,0.0,0.0
9054,GB,Role-Playing,0.0,0.0,0.14,0.0
9055,PS2,Puzzle,0.07,0.05,0.0,0.02
9056,Wii,Action,0.13,0.0,0.0,0.01
9057,PC,Strategy,0.02,0.1,0.0,0.02
9058,PSP,Racing,0.05,0.08,0.0,0.02
9059,PS,Action,0.0,0.0,0.13,0.01
9060,PS,Strategy,0.0,0.0,0.13,0.01
9061,PSP,Misc,0.13,0.0,0.0,0.01
9062,GC,Sports,0.11,0.03,0.0,0.0
9063,3DS,Platform,0.09,0.03,0.01,0.01
9064,PC,Shooter,0.0,0.11,0.0,0.03
9065,DS,Sports,0.13,0.0,0.0,0.01
9066,Wii,Fighting,0.07,0.0,0.06,0.01
9067,PS3,Role-Playing,0.09,0.0,0.04,0.01
9068,PS3,Racing,0.01,0.1,0.0,0.03
9069,DC,Fighting,0.0,0.0,0.14,0.0
9070,PS2,Sports,0.07,0.05,0.0,0.02
9071,DS,Role-Playing,0.12,0.01,0.0,0.01
9072,PSP,Adventure,0.0,0.0,0.14,0.0
9073,3DS,Action,0.0,0.0,0.14,0.0
9074,PS2,Misc,0.07,0.05,0.0,0.02
9075,DS,Simulation,0.13,0.0,0.0,0.01
9076,PSP,Role-Playing,0.0,0.0,0.14,0.0
9077,XB,Action,0.11,0.03,0.0,0.01
9078,PC,Role-Playing,0.01,0.1,0.0,0.02
9079,XB,Sports,0.11,0.03,0.0,0.01
9080,XB,Sports,0.11,0.03,0.0,0.01
9081,PSP,Role-Playing,0.06,0.0,0.08,0.01
9082,DS,Action,0.1,0.03,0.0,0.01
9083,Wii,Simulation,0.13,0.0,0.0,0.01
9084,PSP,Role-Playing,0.03,0.0,0.11,0.0
9085,Wii,Misc,0.13,0.0,0.0,0.01
9086,DS,Role-Playing,0.13,0.0,0.0,0.01
9087,GBA,Shooter,0.1,0.04,0.0,0.0
9088,PS3,Action,0.0,0.0,0.14,0.0
9089,PS3,Role-Playing,0.06,0.03,0.03,0.02
9090,PS,Action,0.08,0.05,0.0,0.01
9091,PS2,Misc,0.07,0.05,0.0,0.02
9092,PSP,Role-Playing,0.07,0.0,0.06,0.01
9093,XB,Racing,0.11,0.03,0.0,0.01
9094,PS3,Action,0.0,0.0,0.14,0.0
9095,DC,Fighting,0.0,0.0,0.14,0.0
9096,XB,Action,0.11,0.03,0.0,0.01
9097,PS,Role-Playing,0.0,0.0,0.13,0.01
9098,DS,Fighting,0.0,0.01,0.13,0.0
9099,PS,Shooter,0.01,0.01,0.11,0.01
9100,PS2,Puzzle,0.07,0.05,0.0,0.02
9101,PSP,Sports,0.13,0.0,0.0,0.01
9102,GBA,Role-Playing,0.1,0.04,0.0,0.0
9103,PSP,Sports,0.09,0.0,0.04,0.01
9104,XB,Sports,0.11,0.03,0.0,0.01
9105,3DS,Action,0.0,0.0,0.14,0.0
9106,PS2,Adventure,0.07,0.05,0.0,0.02
9107,PS2,Action,0.07,0.05,0.0,0.02
9108,2600,Action,0.13,0.01,0.0,0.0
9109,GB,Role-Playing,0.0,0.0,0.14,0.0
9110,PC,Role-Playing,0.0,0.11,0.0,0.03
9111,DS,Action,0.11,0.02,0.0,0.01
9112,GBA,Platform,0.1,0.04,0.0,0.0
9113,PS2,Action,0.07,0.05,0.0,0.02
9114,WiiU,Action,0.08,0.05,0.0,0.01
9115,DS,Puzzle,0.08,0.0,0.05,0.01
9116,DS,Adventure,0.13,0.0,0.0,0.01
9117,XB,Platform,0.11,0.03,0.0,0.01
9118,DS,Racing,0.13,0.0,0.0,0.01
9119,DS,Simulation,0.07,0.06,0.0,0.02
9120,DS,Action,0.13,0.0,0.0,0.01
9121,GC,Shooter,0.11,0.03,0.0,0.0
9122,GC,Action,0.11,0.03,0.0,0.0
9123,PS2,Sports,0.07,0.05,0.0,0.02
9124,PS,Adventure,0.08,0.05,0.0,0.01
9125,DS,Role-Playing,0.0,0.0,0.14,0.0
9126,PS,Racing,0.08,0.05,0.0,0.01
9127,PS,Strategy,0.0,0.0,0.13,0.01
9128,3DS,Action,0.0,0.12,0.0,0.02
9129,PS3,Sports,0.13,0.0,0.0,0.01
9130,PS2,Sports,0.07,0.05,0.0,0.02
9131,PSP,Adventure,0.0,0.0,0.14,0.0
9132,PS,Racing,0.08,0.05,0.0,0.01
9133,PS2,Action,0.07,0.05,0.0,0.02
9134,X360,Simulation,0.11,0.02,0.0,0.01
9135,PS,Fighting,0.0,0.0,0.13,0.01
9136,XB,Platform,0.11,0.03,0.0,0.01
9137,DS,Platform,0.0,0.0,0.14,0.0
9138,PC,Action,0.03,0.11,0.0,0.01
9139,PS2,Role-Playing,0.07,0.05,0.0,0.02
9140,PSP,Strategy,0.11,0.02,0.0,0.02
9141,X360,Action,0.1,0.02,0.02,0.01
